Token,Lemma
Yusnahme,Yusnahme
wird,werden
die,der
Wiederholung,Wiederholung
der,der
Kriegs-,Krieg
abgabe,Abgabe
bilden,bilden
.,--
Es,es
wird,werden
eine,ein
neue,neu
Kriegssteuer,Kriegssteuer
fommen,fommen
",",--
die,der
neben,neben
den,der
Mehrgewinnen,Mehrgewinn
auch,auch
die,der
Mehreinkommen,Mehreinkomm
erfaßt,erfassen
.,--
Man,man
wird,werden
bei,bei
der,der
Be-,Be
rechnung,Rechnung
zurüc&gehen,zurüc&gehen
müssen,müssen
bis,bis
Kur,Kur
],]
Bei,bei
den,der
höheren,hoch
Gewinnen,Gewinn
wird,werden
man,man
zu,zu
ei,ei
:,--
 , 
pestlosen,pestlos
Erfassung,Erfassung
der,der
annhrs,Annhrs
der,der
Kriegskonjunkt,Kriegskonjunkt
:,--
 , 
Fommen,Fommen
;,--
ebenso,ebenso
ist,sein
es,es
eine,ein
(,--
ee,ee
Resmunbtg-,Resmunbtg-
1,1
-,-
1,1
die,der
kleinen,klein
Gewinne,Gewinn
",",--
die,der
auf,auf
 , 
arfamfeit,Arfamfeit
b,b
zu,zu
schonen,schonen
.,--
Bi,Bi
En,En
EED,EED
Sicherheit,Sicherheit
gebracht,bringen
werden,werden
.,--
Es,es
wi,wi
1ed,1ed
Ri,Ri
Rü,Rü
 , 
nommen,nommen
werden,werden
auf,auf
Alter,Alter
",",--
Familie,Familie
",",--
Erwerbs-,Erwerb
 , 
','
gkeit,Gkeit
usw.,usw.
",",--
auch,auch
auf,auf
die,der
Art,Art
des,der
Kapitals,Kapital
.,--
Auch,auch
die,der
Hingabe,Hingabe
in,in
natura,Natura
käme,kommen
in,in
Froge,Froge
.,--
Die,der
Bermögensabgabe,Bermögensabgabe
wird,werden
ergänzt,ergänzen
durch,durch
eine,ein
Besihsteuer,Besihsteuer
.,--
 , 
Die,der
Erdschaftsfsteuer,Erdschaftsfsteuer
wird,werden
erhöht,erhöhen
und,und
ausgedehat,ausgedehat
werden-,werden-
Als,als
neues,neu
Prinzip,Prinzip
muß,müssen
gelten,gelten
:,--
nicht,nicht
immer,immer
der,der
bloße,bloß
Erbanfall,Erbanfall
",",--
sondern,sondern
auch,auch
die,der
Vermögenslaas,Vermögenslaas
der,der
Erben,Erbe
.,--
 , 
Auf,auf
„,--
die,der
indirekten,indirekt
Steuern,Steuer
",",--
werden,werden
wir,wir
nicht,nicht
 , 
ten,ten
dürfen,dürfen
und,und
noch,noch
einige,einiger
finngufügen,finngufüg
Hoven,Hove
.,--
In,in
erster,erster
Reihe,Reihe
denke,denken
ich,ich
am,an
Tabak,Tabak
",",--
namentlich,namentlich
an,an
die,der
Zigaretten,Zigarette
",",--
ferner,ferner
auch,auch
 , 
n,n
Zu,zu
>,>
er,er
",",--
die,der
Neugestaltung,Neugestaltung
der,der
Grundstück,Grundstück
»,--
 , 
nap,nap
stempel,Stempel
",",--
Unsere,unser
Umfaßsteuer,Umfaßsteuer
hat,haben
fi,fi
als,als
außerordentlich,außerordentlich
NEN,NEN
",",--
eg,eg
iat,iat
;,--
verfeinert,verfeinern
werden,werden
",",--
insesonder,insesond
(,--
Luxusgegen-,Luxusgege
 , 
Fünden,Fünde
:,--
Se,Se
nobieee,nobieee
 , 
Breneh,Breneh
ienerschasten,ienerschasen
",",--
Vergnügungsreifen,Vergnügungsreif
",",--
aer,aer
 , 
M,M
mei,mei
],]
beschöstigt,beschöstigen
fich,fich
Redner,Redner
mit,mit
der,der
 , 
','
a02,a02
der,der
Beteiligungder,Beteiligungder
Allgemein,Allgemein
»,--
ZeitamWirtschaftsleben.mil,zeitamWirtschaftsleben.mil
der,der
Froge,Froge
der,der
Sozialisierung,Sozialisierung
",",--
Eine,ein
Gefahr,Gefahr
für,für
unser,unser
Wirt-,Wirt
schaftsleben,Schaftslebe
liegt,liegen
nach,nach
den,der
Erklärungen,Erklärung
der,der
jeßi-,jeßi
gen,gen
Negierung,Negierung
",",--
die,der
nur,nur
schrittweise,schrittweise
vorgehen,vorgehen
will,wollen
",",--
nicht,nicht
vor,vor
.,--
In,in
Betrateh,Betrateh
kommen,kommen
vielleicht,vielleicht
de,de
"""",--
Berficherungswesen,Berficherungswesen
",",--
die,der
Wasserkräste-,Wasserkräste
Reichs-,Reichs
vielleicht,vielleicht
auß,auß
Elektrizität,Elektrizität
.,--
Die,der
a,a
bedingt,bedingt
noch,noch
immer,immer
Monopoltste-,Monopoltste-
können,können
auch,auch
einzelne,einzeln
Betriebszweicge,Betriebszweicge
olt,olt
werden,werden
",",--
und,und
eine,ein
gemi,gemi
wirtschaftliche,wirtschaftlich
Betri'ebsform,Betri'ebsform
i|,i|
bar,bar
.,--
Durch,durch
Zusammenfassung,Zusammenfassung
der,der
Betriebe,Betrieb
in,in
Kartelle,Kartelle
kann,können
eine,ein
Verbilligung,Verbilligung
der,der
Prodyktion,Prodyktion
werden,werden
",",--
dn,dn
erhöhten,erhöht
Gewinn,Gewinn
hätte,haben
der,der
 , 
mn,mn
diese,dieser
Probleme,Problem
in,in
gesunder,gesund
Weise,Weise
ge-,ge
1öst,1öst
werden,werden
",",--
wäre,sein
es,es
die,der
Krönung,Krönung
des,der
Aufbaues,Aufbau
des,der
ASME,ASME
TS,TS
SEE,SEE
3,3
Daß,daß
es,es
dazu,dazu
kommt,kommen
hängt,hängen
von,von
zwei,zwei
Vunkten,Vunkt
ab,ab
:,--
ein,ein
»,--
mal,mal
von,von
der,der
Haltung,Haltung
unferer,unfer
Feinde,Feind
",",--
welchen,welcher
Grbraus,Grbrau
sie,sie
von,von
ihrer,ihr
Macht,Macht
machen,machen
",",--
Wos,Wos
is,is
",",--
den,der
Zeitungen,Zeitung
steht,stehen
",",--
ist,sein
so,so
aper,ap
Pich,Pich
darauf,darauf
nicht,nicht
eingehe,eingehen
:,--
das,der
wäre,sein
Venichtung,Venichtung
:,--
Ih,ih
rechne,rechnen
bei,bei
unferen,unfer
Feinden,Feind
Bft,Bft
auf,auf
 , 
und,und
Gnade,Gnade
und,und
rufe,rufen
sie,sie
auch,auch
nicht,nicht
an,an
(,--
Etürm,Etürm
.,--
Beifall,Beifall
),--
.,--
Ich,ich
rech,rech
:,--
und,und
Vero,Vero
 , 
ne,ne
47,47
Recht,Recht
nunft,nunft
",",--
den,der
Wissonschen,Wissonsch
Grundsäßen,Grundsäße
en,en
wir,wir
 , 
ein,ein
Recht,Recht
auf,auf
Gerecktigkeit,Gerecktigkeit
(,--
Lebh,Lebh
.,--
Bravo,Bravo
!,--
),--
.,--
Wenn,wenn
noch,noch
ein,ein
Funke,Funke
Gerech-,Gerech
tigkeit,tigkeit
in,in
der,der
Welt,Welt
ist,sein
",",--
muß,müssen
das,der
anerkannt,anerkennen
wer,wer
»,--
den,der
.,--
Wenn,wenn
der,der
erste,erster
Siegesrausch,Siegesrausch
verflogen,verfliegen
ist,sein
",",--
ird,ird
auch,auch
das,der
Gefühl,Gefühl
vorbrechen,vorbrechen
",",--
daß,daß
der,der
 , 
erlegt,erlegen
.,--
Veis,Veis
fogt,fogt
",",--
 , 
Der,der
Gltabiger,Gltabiger
ein,ein
Shtereste,Shtereste
:,--
an,an
der,der
Leifiungs-,Leifiung
fähigkeit,Fähigkeit
des,der
Schuldners,Schuldner
hat,haben
.,--
Andererseits,andererseits
oppel-,oppel
|ioro,|ioro
ich,ich
an,an
Bornunft,Bornunft
und,und
Vaterland,Vaterland
 , 
liebe,lieben
unseres,unser
Vo,Vo
!,--
kes,kes
",",--
das,der
Gespenst,Gespenst
Baykrotts,Baykrott
zu,zu
verscheuchen,verscheuchen
vd,vd
ein,ein
neues,neu
wirte,wirt
sebosttices,sebosttices
Leben,Leben
zu,zu
gesio,gesion
!,--
ten,ten
.,--
Es,es
geht,gehen
ums,um
Ganze,ganze
",",--
zu,zu
retten,retten
",",--
wos,wos
zu,zu
reit,reit
ist,sein
.,--
Es,es
gilt,gelten
wit,wit
Eryst,Eryst
md,md
Arbeit,Arbeit
ein,ein
neues,neu
DeutsH'ond,DeutsH'ond
zu,zu
fehaffen,fehaffen
.,--
 , 
die,der
blifanische,blifanisch
vY,vY
Soldalenwehr,Soldalenwehr
.,--
|,|
:,--
 , 
Die,der
Lufftellung,Lufftellung
"""",--
be,be
 , 
Die,der
durch,durch
kriegeministerielle,kriegeministeriell
Ver-,Ver-
vom,von
21.,21.
November,November
1918,1918
au-,au
geordnete,geordnet
Aufftellung,Aufftellung
der,der
109800,109800
Manu,Manu
starben,sterben
vepublitanischen,vepublitanisch
Vo,Vo
!,--
köwehr,köwehr
ist,sein
 , 
die,der
Nuhs,Nuhs
und,und
Ordnung,Ordnung
in,in
Verlin,Verlin
aus-,aus
vecht,vechen
zu,zu
erhalten,erhalten
.,--
 , 
Die,der
im,in
Dienste,Dienst
der,der
Republikanischen,republikanisch
Sol,Sol
»,--
datenwehr,datenwehr
stehenden,stehend
Mannschaften,Mannschafte
trag-n,trag-n
feld-,feld-
 , 
graue,grau
Friedensunisorm,Friedensunisorm
mit,mit
roter,rot
Armbinde,Armbind
",",--
auf,auf
der,der
sich,sich
im,in
se,se
Druek,Druek
die,der
Ausschrift,Ausschrift
„,--
Republikanische,republikanisch
Goldafkenwehr,Goldafkenwehr
“,--
 , 
und,und
eine,ein
besondere,besonderer
Nummer,Nummer
für,für
jeden,jeder
Sol-,Sol-
daten,daten
besindet,besinden
.,--
Außerdem,außerdem
besiht,besihen
jeder,jeder
Mann,Mann
der,der
Geldatenwehr,Geldatenwehr
eine,ein
rote,rot
Ausweis-,Ausweis
karte,Karte
",",--
deren,der
Nummer,Nummer
mit,mit
der,der
der,der
Armbinde,Armbind
übereinstimmt,übereinstimmen
",",--
Die,der
Ausweiskarte,Ausweiskart
ist,sein
mit,mit
dem,der
Stempel,Stempel
der,der
Kommandantur,Kommandantur
",",--
dem,der
Lichtbild,Lichtbild
des,der
Inhaders,Inhader
und,und
der,der
Unterschrift,Unterschrift
des,der
Kom-,Kom
mandanten,mandant
versehen,versehen
.,--
Sämtliche,Sämtliche
Mann,Mann
<,<
aften,afen
der,der
Republikanischen,republikanisch
Goldatenwehr,Goldatenwehr
tragen,tragen
Schußwaffe,Schußwaffe
und,und
Seitengewehr,Seitengewehr
",",--
 , 
Das,der
Polizeipräsidium,Polizeipräsidium
teilt,teilen
noH,noH
mit,mit
",",--
daß,daß
die,der
 , 
weißen,weiß
Binden,Binde
der,der
Sicherheitsmannschaft,Sicherheitsmannschaft
vom,von
|,|
 , 
Polizeipräsidium,Polizeipräsidium
Berlin,Berlin
nach,nach
wie,wie
vor,vor
ihre,ihr
Gül,Gül
»,--
 , 
tigfeit,Tigfeit
szaben,szaben
",",--
bis,bis
Widerruf,Widerruf
e1solat,e1solat
",",--
Alle,aller
o::ders,o::ders
 , 
lautenden,lautend
Mitteilungen,Mitteilung
von,von
der,der
Kommandar.tur,Kommandar.tur
 , 
sind,sein
nach,nach
Vereinbarung,Vereinbarung
mit,mit
derselben,derselbe
aufg*)9ben,aufg*)9ben
.,--
.,--
 , 
Der,der
",",--
Stadtfommandmt,Stadtfommandmt
Wels,Wel
wendet,wenden
sih,Sih
vegen,vegen
die,der
erob,Erob
en,en
",",--
die,der
die,der
Rote,rot
Über,über
jr,jr
sie,sie
Versen,Vers
wer,wer
zeitet,zeiten
hat,haben
",",--
indem,indem
fir,fir
En,En
es,es
Putsches,Putsches
vom,von
6,6
",",--
Des,der
amber,amber
bei,bei
ihm,ihm
jam,jam
a,a
und,und
doh,doh
|,|
3,3
Befeh,Befeh
zu,zu
ung,ung
des,der
rates,Rat
dat,dat
einen,ein
LEI,LEI
Wels,Wel
!,--
rechte,recht
berbrafe,Berbrafe
worden,werden
fel,fel
Der,der
Gladtlommnan,Gladtlommnan
dan,dan
[,[
rvr,rvr
],]
I,I
„,--
Hefen,Hefen
ja,ja
:,--
Fg,Fg
bis,bis
ais,ais
ie,ie
:,--
icht,Icht
enne,enne
",",--
noch,noch
jemals,jemals
gesehen,sehen
habe,haben
.,--
Es,es
ist,sein
un,UN
»,--
wahr,wahr
",",--
daß,daß
er,er
mit,mit
ihm,ihm
die,der
Festn,Festn
zugsrats,zugsrat
organisiert,organisieren
=,=
.,--
<,<
b,b
DER,DER
zum,zu
Biaibate,Biaibat
„,--
Pepe,Pepe
",",--
habe,haben
;,--
vie,vie
:,--
mel,mel
ex,ex
zur,zu
Vesoane,Vesoane
:,--
Ruhe,Ruhe
er-,er
mahnt,mahnen
ly,Ly
ist,sein
gegen,gegen
jodes,jod
Blutvergießen,Blutvergießen
auf,auf
“,--
getreten,treten
.,--
Auflösung,Auflösung
einer,ein
Stad,Stad
:,--
Polizeilicher,Polizeilicher
Mißgriff,Mißgriff
im,in
Hotel,Hotel
Bristol,Bristol
",",--
 , 
In,in
wis,wis
iin,iin
en,--
Tagen,Tag
der,der
politishen,politish
ai,ai
a,a
1--,1--
Ki,Ki
NEETSTELGIET,NEETSTELGIET
SUE,SUE
",",--
 , 
ir,ir
die,der
(,--
Schumag,Schumag
der,der
€,€
und,und
Orbnang,Orbnang
er,er
war,sein
ein,ein
Ref,Ref
zender,zend
der,der
Dr.,Dr.
4X,4X
En,En
|,|
er,er
"""",--
Universität,Universität
men,men
ufd,ufd
 , 
bie,bien
4,4
Bertel,Bertel
",",--
Zum,zu
Offiziers,Offizier
des,der
 , 
undert,underen
Gow,Gow
ter,Ter
X,--
|,|
wing,Wing
",",--
der,der
Eta,Eta
peri,Peri
dienen,dienen
ollen,ollen
.,--
Etudentenwehr,etudentenwehr
batte,batten
die,der
Absicht,Absicht
",",--
für,für
den,der
en,--
Sal,Sal
eines,einer
der,der
Epartalusgruppe,Epartalusgruppe
 , 
u,u
seln,seln
.,--
 , 
Als,als
.,--
|,|
der,der
Voltzeipräfident,Voltzeipräfident
von,von
dieser,dieser
Wehr,Wehr
Kenninis,Kenninis
erhielt,erhalten
",",--
verfügte,verfügen
er,er
sof,Sof
:,--
Ihre,ihr
Auflösung,Auflösung
und,und
die,der
Fest-,Fest
nahme,Nahme
ihres,ihr
Leiters,Leiter
",",--
Am,an
Eonntog,Eonntog
drangen,dringen
deshalb,deshalb
Soldaten,Soldat
des,der
Sicherheitsdienstes,Sicherheitsdienst
in,in
das,der
Hotel,Hotel
Bristol,Bristol
ein,ein
",",--
wo,wo
die,der
Studentenwehr,Studentenwehr
ihren,ihr
Sig,Sig
haber,haber
",",--
sollte,sollen
.,--
Etwa,etwa
109,109
Personen,Person
wurden,werden
fesigenommen,fesinehmen
",",--
aber,aber
bald,bald
entlassen,entlassen
.,--
Die,der
Crmit,Crmit
','
»,--
lungen,lungen
haben,haben
bisher,bisher
ergebe,ergeben
:,--
keine,kein
politische,politisch
Or,Or
handelt,handeln
hat,haben
",",--
sondern,sondern
lediz,lediz
!,--
der,der
Studenten,Student
",",--
im,in
Interele,Interele
der,der
Negierung,Negierung
Ebert-Hanse,Ebert-Hanse
Putsche,Putsche
zu,zu
verhindern,verhindern
.,--
Die,der
vn,vn
nahme,Nahme
des,der
Dr.,Dr.
Sa,Sa
ist,sein
erfolat,erfolat
",",--
w,w
 , 
ierung,Ierung
es,es
niht,nihen
dulden,dulden
wolte,wolen
",",--
Baß,Baß
1,1
Unerfahrene,unerfahren
ioene,ioen
Faust,Faust
Woffengewast,Woffengewast
ausübten,ausübten
",",--
itisch,itisch
ist,sein
natürlich,natürlich
die,der
Bewaffaung,Bewaffaung
ein-,ein
Zelner,Zelner
Gruppen,Gruppe
",",--
gleichgültig,gleichgültig
welcder,welcd
Pertei,Pertei
",",--
un-,un-
edinat,edinat
zu,zu
verurteilen,verurteilen
.,--
Die,der
Gewalt,Gewalt
gehört,gehören
aus-,aus
schließlich,schließlich
In,in
Pie,Pie
Hände,Hand
der,der
Regierung,Regierung
",",--
ir,ir
|csm,|csm
pg,Pg
ist,sein
das,der
Etreben,Etreben
rach,Rach
Bei,bei
ier,ier
Ecfichten,Ecficht
",",--
wenn,wenn
Enartahus,Enartahus
andaus,andaus
ft,ft
mit,mit
Maschinengewehren,Maschinengewehr
 , 
Zu,zu
den,der
Verhafbunen,Verhafbun
im,in
Hotel,Hotel
Beistol,Beistol
erfaho,erfaho
den,der
wir,wir
noch,noch
",",--
daß,daß
dis,dis
voen,voen
Poliveipröidonten,Poliveipröidonten
Eichhorn,Eichhorn
eingesehte,eingeseht
Wache,Wache
im,in
Hotel,Hotel
bald,bald
den,der
Bof-,Bof-
fl,fl
zurn,zurn
Abzur,Abzur
erhiolt,erhiolen
",",--
da,da
es,es
Ich,ich
ium,ium
einen,ein
Mihgriff,Mihgriff
achandelt,achandelt
habe,haben
",",--
Die,der
Nerhototen,Nerhotot
find,find
vorn,vorn
Boltzeipeändiun,Boltzeipeändiun
",",--
3,3
fo,fo
die,der
Raßtt,Raßtt
über,über
waren,sein
",",--
sofort,sofort
nackdom,nackdomn
sich,sich
Schuldlostgleit,Schuldlostgleit
e,e
freigelassen,freilassen
worden,werden
.,--
 , 
Der,der
Reichsfongreß,Reichsfongreß
der,der
Räte,Rat
.,--
 , 
Amtlich,amtlich
wird,werden
bekannt,bekannt
gegeben,geben
:,--
Am,an
36.,36.
De,De
ember,ember
und,und
folgende,folgend
Tage,Tag
findet,finden
in,in
Berlin,Berlin
Kongreß,Kongreß
aller,aller
deutschen,deutsch
Ar-,Ar
beiter-,beiter
und,und
Soldatenräte,Soldatenrät
Peil,Peil
uu,uu
Teilnehmer,Teilnehmer
werden,werden
gebeten,bitten
",",--
unter,unter
Berliksichti-,Berliksichti-
gung,Gung
der,der
Vertehrsswierigfeiten,vertehrsswierigfeiter
die,der
Reise,Reise
4,4
gt,gt
onatag,Onatag
",",--
 , 
bert,bert
haufes,haufe
",",--
Belper,Belper
Etraße,Etraße
",",--
Eoal,Eoal
7,7
",",--
unter,unter
Vorlegung,Vorlegung
ihrer,ihr
Aysweise,Aysweise
me'den,me'den
.,--
Sie,sie
ex,ex
»,--
halten,halten
deyt,Deyt
«,--
fe,fe
we,we
"""",--
eren,er
Mittellunoen,Mittellunoen
.,--
Die,der
nächste,nächster
Vol'ner'-mmlyna,Vol'ner'-mmlyna
der,der
Gol-,Gol
dattnräte,dattnrät
Groß,Groß
nerlins,Nerlin
findt,findn
mor,mor
en,--
(,--
Mittwoch,Mittwoch
),--
nacnittags,nacnittags
8,8
Uhr,Uhr
im,in
Neichs-,Neichs
 , 
.,--
*,*
 , 
Wetter,Wetter
wir,wir
vefannt,vefannen
aeoeben,Aeoebe
",",--
daß,daß
der,der
Boli-,Boli
zugsrat,Zugsrat
ein,ein
 , 
gerietet,rieten
hat,haben
.,--
 , 
Die,der
 , 
em,em
fammlungen,fammlung
be?2mmte,be?2mmte
und,und
Vernfene,vernfener
volle,voll
tische,tisch
Redner,Redner
zur,zu
Versägung,Versägung
",",--
die,der
in,in
der,der
Lage,Lage
 , 
EI,EI
SEEEEUIE,SEEEEUIE
LITE,LITE
:,--
slzugs-,slzugs-
rat,--
der,der
A.-,A.-
u.,u.
9.-Räte,9.-Räte
.,--
 , 
Amtliche,amtlich
Meldung,Meldung
.,--
 , 
Verlin,Verlin
",",--
9.,9.
Dezember,Dezember
.,--
In,in
einer,ein
geweinsömen,geweinsöm
Eißung,Eißung
des,der
Vollzugs-,Vollzug
der,der
Arbeiter,Arbeiter
und,und
und,und
des,der
 , 
äußeren,äußerer
Lage,Lage
uns,uns
dabei,dabei
tatkräftig,tatkräftig
zutersrüßen,zutersrüßen
 , 
Der,der
Nat,Nat
der,der
Vol,Vol
!,--
sbeaustragten,sbeaustragn
.,--
Der,der
Bolizugsrat,Bolizugsrat
der,der
Arbeiter,Arbeiter
und,und
Soldaten,Soldat
",",--
+,+
 , 
Diese,dieser
Erklärung,Erklärung
ist,sein
im,in
schönsten,schön
Dip,Dip
/,--
omoten,omot
»,--
stil,Stil
der,der
alten,alt
Echule,Echule
abgefaßt,abfassen
und,und
bringt,bringen
vas,vas
nicht,nicht
einen,ein
Schritt,Schritt
weiter,weiter
.,--
Die,der
einzig,einzig
notwendt,notwendt
Veststellung,Veststellung
",",--
daß,daß
die,der
Ntgierung,Ntgierung
allein,allein
die,der
 , 
sequenzen,sequenz
reugleru,Reugleru
!,--
:,--
hen,hen
wird,werden
.,--
In,in
Vir,Vir
!,--
Et,Et
it,--
m,m
de,--
bisherige,bisherig
Echiendrian,Echiendrian
wet,wet
:,--
die,der
Nes,Nes
giervrg,giervrg
wahr,wahr
iH,iH
urd,urd
emphat,emphaen
:,--
sc,sc
),--
hre,hr
Rochte,Rochte
und,und
der,der
Lo,Lo
!,--
lzugsrat,Lzugsrat
pieift,pieifen
darauf,darauf
wein,wein
es,es
!,--
3,3
m,m
in,in
den,der
Krom,Krom
paßt,passen
",",--
kana,Kana
auch,auch
 , 
ihren,ihr
Worten,Wort
keinen,keiner
irgendwie,irgendwie
stor,Stor
!,--
ea,ea
Nachd,nachd
:,--
verleihen,verleihen
.,--
Dieser,dieser
Zustand,Zustand
ist,sein
unhalt-,unhalt
ar,ar
",",--
 , 
Auch,auch
Herr,Herr
Scheidemann,Scheidemann
empfindet,empfinden
das,der
",",--
Aber,aber
anstatt,anstatt
nun,nun
mit,mit
aller,aller
Krast,Krast
an,an
seiner,sein
Ve-,Ve
seitigung,Seitigung
zu,zu
arbeiten,arbeiten
",",--
will,wollen
er,er
nach,nach
cht,cht
Tagen,Tag
die,der
Flinte,Flinte
ins,in
Korn,Korn
wersen,wersen
.,--
Dadurch,dadurch
wird,werden
es,es
auf,auf
keinen,kein
aiFll,aiFll
besser,gut
",",--
höchstens,höchstens
wird,werden
Lerrn,Lerrn
Liebkneccht,Liebkneccht
der,der
Weg,Weg
zur,zu
Herrschaft,Herrschaft
erleichtert,erleichtern
",",--
woran,woran
Herrn,Herr
Scheidemann,Scheidemann
doch,doch
noc,noc
weniger,weniger
gelegen,liegen
sein,sein
kann,können
",",--
 , 
Bir,Bir
verlangen,verlangen
daher,daher
von,von
der,der
Regierung,Regierung
",",--
daß,daß
sie,sie
endli,endli
“,--
mit,mit
allen,alle
ihr,ihr
zur,zu
Verfügung,Verfügung
stehenden,stehend
Mitteln,Mittel
cinem,cin
Zustand,Zustand
ein,ein
Ende,Ende
mat,mat
",",--
bei,bei
dem,der
jeder,jeder
Spartekue-Mann,Spartekue-Mann
Maschtantpewehre,Maschtantpewehre
„,--
be-,be
sclagnaymen,sclagnaymen
“,--
und,und
Zeitunosbetriete,Zeitunosbetriet
mit,mit
Silfe,Silfe
solcher,solcher
beschlaquahmten,beschlaquahmt
Waffen,Waffe
„,--
e,e
:,--
esehen,Esehe
“,--
kann,können
",",--
ohne,ohne
daß,daß
diesen,dieser
Helden,Held
etwas,etwas
geschieht,geschehen
",",--
während,während
jeder,jeder
ins,in
Loch,Loch
fliegt,fliegen
",",--
der,der
doe,doe
äufersten,äufersn
Linken,linke
auch,auch
nur,nur
ein,ein
bös,bös
:,--
s,--
Gesicht,Gesicht
zeigt,zeigen
.,--
Wir,wir
haben,haben
uns,sich
jedenfalls,jedenfalls
das,der
stuctlie'e,stuctlie'e
in,in
einem,ein
neaen,neaen
freiex,Freiex
Deutschland,Deutschland
wesentlich,wesentlich
anders,anders
vergestent,vergestent
.,--
 , 
ber,ber
was,was
kann,können
man,man
von,von
einer,ein
Regierun,Regierun
:,--
keygen,keygen
",",--
in,in
der,der
zus,Zus
eich,eich
vorn,vorn
und,und
hinten,hinten
Etaatewagen,Etaatewag
o7zogen,o7zogen
wird,werden
.,--
Herr,Herr
S,S
«,--
WEI,WEI
an,an
dem,der
die,der
7,7
 , 
9,9
",",--
 , 
g,g
:,--
cich,Cich
kündigt,kündigen
diefer,diefer
wirkt,wirken
:,--
ange,ang
:,--
e,e
),--
me,--
Zito,Zito
genossen,nossen
und,und
Nacässer,Nacässer
russischer,Russischer
bo!'&ewist,bo!'&ewisn
ier,ier
Methoden,Methode
fon,fon
jext,jext
an,an
",",--
daß,daß
die,der
Nationa,Nationa
“,--
",",--
versammlung,Versammlung
gespoengt,spoengen
werten,werten
fchlle,Fchlle
",",--
wenn,wenn
sie,sie
keine,kein
sozialistische,sozialistisch
(,--
Mchrheit,Mchrheit
er-,er
ven,v
sollie,Sollie
",",--
Wer,wer
regiert,regieren
nun,nun
eigentlichh,eigentlichh
in,in
Deutschland,Deutschland
",",--
fs,fs
fregn,Fregn
wir,wir
wieder,wieder
?,--
Gewiß,gewiß
ist,sein
die,der
Gruvre,Gruvre
St,St
zahlenmäßig,zahlenmäßig
s&wach,s&wach
urd,urd
weit,weit
me,--
"""",--
 , 
!,--
s,s
20,20
Furderistel,Furderistel
unseres,unser
Veltes,Velt
stehen,stehen
hinter,hinter
der,der
Regierung,Regierung
Ckert-Hanfe,Ckert-Hanfe
.,--
Aber,aber
wean,wean
eine,ein
feine,Feine
zum,zu
Radau,Radau
prädestinierte,prädestiniert
ewissenlcse,ewissenlcse
Clique,Clique
Wassen,Wassen
in,in
großer,groß
Zahl,Zahl
besitt,beseiten
",",--
fo,fo
kann,können
sie,sie
ein,ein
Echreder.rogiment,Echreder.rogiment
aufzi&ten,aufzi&ten
",",--
wie,wie
wir,wir
es,es
jeht,jehen
in,in
Nußlan,Nußlan
seit,seit
Jahrecsrist,Jahrecsrist
erleben,erleben
.,--
Ein,ein
sozialisticher,sozialistich
Diskutierklub,Diskutierklub
mag,mögen
für,für
manche,mancher
A,A
eine,ein
durc&aus,durc&aus
notwendige,notwendig
Einrich,einrich
ung,ung
jein,Jein
.,--
Als,als
Regierung,Regierung
",",--
noch,noch
dazu,dazu
in,in
der,der
traurigen,traurig
Loge,Loge
",",--
in,in
der,der
sich,sich
jezt,jezt
das,der
Reich,Reich
befindet,befinden
",",--
kann,können
er,er
in,in
kürzester,kürzester
Zeit,Zeit
zum,zu
Ruin,Ruin
des,der
Landes,Land
 , 
zen,zen
Das,der
mag,mögen
Herr,Herr
Scheidemann,Scheidemann
fich,fich
vor,vor
Augen,Auge
halten,halten
.,--
Gewiß,gewiß
hat,haben
er,er
persönlih,Persönlih
sich,sich
niht,nihen
zur,zu
Teilnahme,Teilnahme
an,an
der,der
Nogierung,Nogierung
gedrängt,drängen
.,--
Wohl,wohl
aber,aber
trägt,tragen
seine,sein
Partei,Partei
eine,ein
antwortung,Antwortung
vor,vor
det,det
Geschicht,Geschicht
:,--
 , 
Verantwortung,Verantwortung
kann,können
man,man
sich,sich
nicht,nicht
leichten,leicht
Her-,Her-
zens,Zens
wie,wie
eines,ein
Tmes,Tm
aus,aus
Verörgerung,Verörgerung
oder,oder
 , 
Verzweiflung,Verzweiflung
entledigen,entledigen
 , 
Nücktritt,Nücktritt
des,der
Verliner,Verliner
ui,ui
Boischafiexs,boischafiexs
",",--
Das,der
(,--
GE,GE
HM,HM
%,%
%,%
ipanijehen,ipanijehen
Bot,Bot
jeiiees,jeiiees
in,in
Deriine,Deriine
Polo,Polo
de,de
Bernabe,Bernabe
wurde,werden
ar,ar
;,--
Der,der
Botschafts-,Botschaft
pat,pat
bot,bieten
seins,sein
Amtspflichten,Amtspflicht
Übernommen,übernommen
",",--
da,da
die,der
 , 
[,[
par.i'<he,par.i'<he
Regierung,Regierung
einen,ein
024,024
erst,erst
ex,ex
 , 
ws,ws
ii,ii
eben,eben
;,--
wenn,wenn
phate,Phat
das,der
sche,sch
lang,lang
wie,wie
!,--
 , 
WAGE,WAGE
 , 
Jas,Jas
Schredgespenst,Schredgespenst
*,*
*,*
der,der
eige,eig
EE,EE
 , 
Die,der
Truppenansamm,Truppenansamm
!,--
ungen,ung
bei,bei
Pottdam,Pottdam
.,--
 , 
Wir,wir
hoben,heben
schon,schon
gestern,gestern
die,der
abenteuerlichen,abenteuerlich
Erzählungen,Erzählung
des,der
Leutnants,Leutnant
