Token,Lemma
Die,der
neuen,neu
Vertreter,Vertreter
der,der
Berufsstände,Berufsstände
kommen,kommen
in,in
die,der
erste,erster
Kammmer,Kammmer
nicht,nicht
durc,durc
Wahlen,Wahl
",",--
sondern,sondern
wieder,wieder
durch,durch
Ernennung,Ernennung
durch,durch
den,der
König,König
.,--
Ein,ein
weiterer,weit
Teil,Teil
der,der
neten,neten
BVor,BVor
!,--
nqr,nqr
be,be
"""",--
iehl,iehl
fib,fib
eu,EU
!,--
d'e,d'e
bessere,gut
-,--
der,der
Immunität,Immunität
der,der
Abgeordneten,abgeordneter
.,--
 , 
Sc<'ffsfata,Sc<'ffsfata
"""",--
rophen,roph
Telegraphischer,Telegraphischer
Bericht,Bericht
.,--
Kopenhagen,Kopenhagen
",",--
30.,30.
Deze,Deze
Der,der
dönische,dönisch
Dampfer,Dampfer
„,--
Hekl,Hekl
a,a
“,--
ist,sein
auf,auf
der,der
Neije,Neije
von,von
Ressina,Ressina
nach,nach
Neapel,Neapel
untergegane,Untergegane
gen,gen
.,--
Vier,vier
Mann,Mann
der,der
Besaßung,Besaßung
sind,sein
gerettet,retten
",",--
ver,v
Rest,Rest
der,der
Besaßung,Besaßung
",",--
bestehend,bestehend
aus,aus
dem,der
Ka,Ka
«,--
pitän,pitän
und,und
12,12
Mann,Mann
",",--
ist,sein
umgekommen,umkommen
.,--
London,London
",",--
30.,30.
Dezember,Dezember
Der,der
Dampfer,Dampfer
„,--
Pe,Pe
xe,xe
»,--
grine,grin
"""",--
der,der
General,General
Steam,Steam
Navig,Navig
",",--
der,der
von,von
Rotterdam,Rotterdam
nach,nach
London,London
unterwegs,unterwegs
wat,Wat
",",--
scheiterte,scheitern
in,in
der,der
Nacht,Nacht
vom,von
Sonnabend,Sonnabend
und,und
brad,Brad
im,in
Sturm,Sturm
in,in
zwei,zwei
Teile,Teil
",",--
Ein,ein
Ret-,Ret
tunasboot,Tunasboot
aus,aus
Walton,Walton
on,on
the,--
Naze,Naze
(,--
Essex,Essex
),--
rettete,retten
unter,unter
großen,groß
Schwierigkeiten,Schwierigkeit
alle,alle
an,an
Bord,Bord
de-,de
findlichen,findlich
58,58
Passaniere,Passaniere
",",--
meistens,meistens
Frauen,Frau
und,und
Kinder,Kind
",",--
und,und
die,der
32,32
Mann,Mann
starke,stark
Besaßung,Besaßung
.,--
Die,der
-,--
nächste,nächster
Nummer,Nummer
der,der
„,--
Beriiper,Beriiper
Keul,Keul
digi,digi
ad,ad
ers><eint,ers><eint
morgen,morgen
",",--
kramen,Kramen
gg,gg
],]
 , 
BERLIN,Berlin
C,C
Köngrtr,Köngrtr
.,--
11,11
-,--
14,14
 , 
Wirkwaren,Wirkwar
 , 
Herren,Herr
-,--
Beinkleider,Beinkleider
echt,echt
Mako,Mako
KE,KE
en,--
20,20
Gröszen,Grösze
",",--
4:01.,4:01.
 , 
Leibbinden,Leibbinde
Norm,Norm
Kopfschützer,Kopfschützer
"""",--
SH,SH
Tüker,Tüker
 , 
Fäsllinge,Fäslling
Siet,Siet
aiwen,aiwen
ie,ie
1.85,1.85
 , 
Miederochöneg,Miederochöneg
as,as
zweicht,Zweicht
weißer,weiß
Baumwolle,Baumwolle
 , 
erke,erk
Möbel,Möbel
 , 
aeht,aehen
 , 
Wohnung,Wohnung
:,--
TIT,TIT
"""",--
von,von
einjacher,einjacher
.,--
dis,dis
zu,zu
vornehmste,vornehm
Axt,Axt
;,--
 , 
Wie,wie
pt,pt
beh,Beh
wit'äfle,wit'äfle
Repargs,Reparg
EREN,EREN
find,find
davon,davon
Chien,Chien
und,und
Hornteile,Hornteile
.,--
Wir,wir
garantieren,garantieren
ferner,ferner
für,für
 , 
de,de
Ihnen,ihnen
nie,nie
mit,mit
 , 
turen,Tur
",",--
die,der
auß,auß
wenn,wenn
 , 
Winier-Paleiois,Winier-Paleiois
Winter-Manielkleider,Winter-Manielkleider
mit,mit
Pelzbesaß,Pelzbesaß
Alftrachan-,Alftrachan
n.,n.
Pläschmäntel,Pläschmäntel
Zatenkleider,Zatenkleider
für,für
Herbst,Herbst
und,und
Winter,Winter
Frauen,Frau
-,--
Jackenkleider,Jackenkleid
Stroß.-Nachm.-Kleider,Stroß.-Nachm.-Kleid
Kleiderröcdke,Kleiderröcdke
 , 
6,6
],]
Trauer-Abteilung,Trauer-Abteilung
|,|
|,|
Maß-Anfertigung,Maß-Anfertigung
[,[
7,7
 , 
"""",--
mäßigen,mäßigen
Di,Di
Preisen,Preis
 , 
Saher,Saher
Netten,Nett
32,32
%,%
3490,3490
 , 
Zacken-Kleiderstosse,Zacken-Kleiderstosse
59s0,59s0
6900,6900
 , 
Kurzwaren,Kurzwar
 , 
ET,ET
3,3
',--
20,20
',--
 , 
Mititär-,Mititär
Pelze,Pelz
Einfütterung,Einfütterung
in,in
6,6
Stunden,Stunde
",",--
 , 
Grozse5,Grozse5
Lager,Lager
in,in
Pelzfuitern,Pelzfuiter
und,und
Ottern,Otter
.,--
Offizler-Pelzkragen,Offizler-Pelzkrag
abnehmbar,abnehmbar
.,--
|,|
BT,BT
",",--
 , 
Birkenreizigbezen,Birkenreizigbez
„,--
Blauer,Blauer
Bazar,Bazar
",",--
Eee,Eee
 , 
400,400
Stück,Stück
ab,ab
Station,Station
Sanits,sanits
1,1
",",--
 , 
PEIZ-Abteilung,PEIZ-Abteilung
 , 
besonders,besonders
vorteilhaft,vorteilhaft
 , 
EAI,EAI
fw,fw
ou,ou
Sedtekäric,Sedtekäric
",",--
auf,auf
Dama,Dama
 , 
Maschinen-Scchhreib-Scule,Maschinen-Scchhreib-Scule
Ä,Ä
Adletwerke,Adletwerk
ma,ma
.,--
Heinrich,Heinrich
fileyer,fileyer
x.-6.,x.-6.
 , 
Berlin,Berlin
",",--
Zimmerssraße,Zimmerssraße
82,82
/,--
88.,88.
 , 
Suu,Suu
],]
00,00
anSenteicatic,anSenteicatic
",",--
auf,auf
Damaat,Damaat
owe,owe
wette,wette
Form,Form
",",--
mt,mt
.,--
5,5
 , 
TEM,TEM
"""",--
ygwern,ygwern
 , 
bikte,bikt
 , 
8-Voe,8-Voe
Kors,Kor
 , 
tten,tn
wir,wir
um,um
Benetzung,Benetzung
 , 
Gmtookritten,Gmtookritt
.,--
Abto,Abto
teilung,Teilung
Auskunft,Auskunft
in,in
der,der
den,der
it,--
Abieitung,Abieitung
im,in
Zwischenstode,Zwischenstode
.,--
 , 
Ne1uf,Ne1uf
",",--
Bipfense,Bipfense
.,--
9001400,9001400
 , 
Rein,rein
Biusenstreifen,Biusenstreife
1,1
9601.49,9601.49
 , 
Kleider,Kleid
«,--
Tasset,Tasset
29s031s0,29s031s0
Kloidox,Kloidox
»,--
Coiden,Coide
2490295,2490295
Seiden,seid
-,--
Gaberhine,Gaberhine
dine,din
390s0s9s0,390s0s9s0
 , 
Kurzwaren,Kurzwar
 , 
Garnierkuöpferenugrh,Garnierkuöpferenugrh
95,95
",",--
35,35
p.,p.
Glauzgarn-Senkel,Glauzgarn-Senkel
!,--
"5,2","5,2"
403.,403.
 , 
|,|
 , 
5|,5|
Pelz-Glo,Pelz-Glo
>,>
eu-Mäntel,eu-Mäntel
[,[
5,5
weite,weit
elegante,elegant
Formen,Form
",",--
in,in
Breitschwanz,Breitschwanz
",",--
Fohlen,Fohlen
",",--
Seab,Seab
Elettrik,Elettrik
",",--
Seal,Seal
«,--
Bisam,Bisam
ufw,ufw
.,--
 , 
elz-Gärnituren,elz-Gärnituren
 , 
aus,aus
einfachon,einfachon
und,und
edlen,edl
Fellen,Fell
",",--
in,in
FuchsFormen,FuchsFormen
fowie,fowie
Schulterkragenform,Schulterkragenform
Taschen-,Taschen
und,und
Tonnen-Muffen,Tonnen-Muffe
 , 
|,|
in,in
Pelzbesaßzstreifen,Pelzbesaßzstreifen
[,[
8,8
H,H
Verkauf,Verkauf
|,|
.,--
Sto,Sto
>,>
",",--
im,in
Saal,Saal
jE,jE
!,--
 , 
"""",--
Beltfedern,Beltfeder
|,|
 , 
geriszene,geriszen
und,und
Rupffedern,Rupffedern
",",--
SE,SE
und,und
für,für
Mtr,Mtr
bie,bien
M.,M.
20,20
das,der
Pfand,Pfand
 , 
in,in
niedrigen,niedrig
und,und
höheren,hoch
Preislagen,Preislag
die,der
M.,M.
27,27
%,%
*,*
das,der
Pfund,Pfund
 , 
[,[
fertige,fertig
Betten,Bett
 , 
5,5
Finch,Finch
|,|
Er,er
 , 
*,*
deviedead,deviedead
aus,aus
Oberbeit,Oberbeit
",",--
Unierbeit,Unierbeit
",",--
3,3
Tieren,Tier
",",--
zur,zu
mit,mit
weelanen,weelan
Fodaon,Fodaon
vad,vad
Dawnep,Dawnep
gefüllt,füllen
",",--
mn,mn
verech,verech
.,--
Profen,Profen
 , 
Unstreitig,unstreitig
s,s
Ct,Ct
?,--
Dotifsdem-,Dotifsdem
v.,v.
Betten-,Bett
 , 
Kingang,Kingang
nur,nur
unter,unter
der,der
Gliaskuppel,Gliaskuppel
 , 
Holzbettstellen,holzbettstellen
|,|
 , 
mit,mit
Zugfeder-Matraize,Zugfeder-Matraiz
„,--
1einiikeitsieiien,1einiikeitsieiien
Kinder-,Kinder
 , 
Soalbliebam-Mäntel,Soalbliebam-Mäntel
Skunks-Gernnituren,Skunks-Gernnitur
Breitachwy,Breitachwy
;,--
Marder,Marder
-,--
Garnituren,Garnitur
 , 
Astrachan-NMäntei,Astrachan-NMäntei
Fuchs-Garntturzn,Fuchs-Garntturzn
 , 
Ur,Ur
.,--
1.,1.
',--
Diendtag,Diendtag
",",--
1.,1.
Zanuar,Zanuar
1918.,1918.
 , 
Pfund,Pfund
Heantwortung,Heantwortung
dieser,dieser
[,[
da,da
kompetent,kompetent
.,--
Wir,wir
anderen,anderer
Berlinex,Berlinex
mit,mit
weit,weit
niedrigerem,niedrig
Nettogewicht,Nettogewicht
find,find
ja,ja
glücticher-,glücticher-
Mfg,Mfg
En,En
gl,gl
erieinhelb,erieinhelb
waren,sein
",",--
so,so
haben,haben
es,es
A,A
",",--
x,x
 , 
Ix,Ix
 , 
ils,ils
 , 
es,es
 , 
Neujahr,Neujahr
und,und
noch,noch
ein,ein
paar,paar
Tage,Tag
inde,ind
Frühlingslüfte,Frühlingslüft
in,in
Berlin,Berlin
",",--
sagte,sagen
",",--
der,der
Winter,Winter
ist,sein
bald,bald
rum,rum
",",--
ein,ein
zeitiges,zeitig
Frithjahr,Frithjahr
.,--
Kohlennot,Kohlennot
?,--
ahnte,ehnen
",",--
deb,deb
NEE,NEE
am,an
6.,6.
SEN,SEN
4,4
schlagen,schlagen
",",--
uns,uns
not,not
Wintet,Wintet
mit,mit
Eis,Eis
und,und
Schnee,Schnee
pelonäsen,pelonäsen
bevorstehen,bevorstehen
würde,werden
!,--
alte,alt
x,x
„,--
Mutter,Mutter
",",--
der,der
Mann,Mann
mit,mit
ist,sein
da,da
“,--
",",--
der,der
übrigens,übrigens
im,in
Jahre,Jahr
1917,1917
",",--
nicht,nicht
mehr,mehr
ums,um
Feuern,Feuer
als,als
ums,um
Feiern,Feiern
gewesen,sein
wäre,sein
",",--
seinen,sein
dreißigsten,dreißigst
Geb,Geb
!,--
hätte,haben
begehen,begehen
können,können
",",--
dieses,dieser
der,der
jungen,jung
Genera,Genera
»,--
tion,tion
kaum,kaum
mehr,mehr
bekannte,bekannt
Scerzlied,Scerzlied
bekam,bekommen
in,in
Hen,Hen
Nöten,Nöt
der,der
Winterzeit,Winterzeit
eine,ein
ganz,ganz
neue,neu
Be,Be
»,--
deutung,Deutung
",",--
gerode,Gerode
weil,weil
der,der
Mann,Mann
mit,mit
dem,der
Koks,Koks
sich,sich
gar,gar
richt,richen
einstellen,einstellen
wollte,wollen
",",--
Denn,denn
was,was
nüßt,nüßen
mir,mir
Hie,Hie
schönste,schön
Zentralheigung,Zentralheigung
",",--
wenn,wenn
sie,sie
kalt,kalt
ist,sein
!,--
Ebensowenig,ebensowenig
wie,wie
die,der
beste,gut
Straßenbahnverbin-,Straßenbahnverbin
dung,Dung
",",--
wenn,wenn
kein,kein
Wagen,Wagen
mehr,mehr
geht,gehen
.,--
Die,der
Ein-,Ein-
schränkung,Schränkung
des,der
Nachtbetriebes,Nachtbetrieb
war,sein
nämlich,nämlich
eine,einer
der,der
Kriegsgaben,Kriegsgab
",",--
die,der
uns,uns
der,der
Beginn,Beginn
des,der
neuen,neu
 , 
(,--
EEE,EEE
 , 
1,1
He,He
 , 
ZE,ZE
8,8
 , 
der,der
Iheater,Iheater
und,und
Kinos,Kino
",",--
Es,es
dauerte,dauern
eine,ein
ganze,ganz
Weile,Weile
",",--
bis,bis
die,der
Bevölkerung,Bevölkerung
sich,sich
einigermaßen,einigermaßen
auf,auf
den,der
„,--
Aurzschluß,Aurzschluß
“,--
der,der
Elektrischen,Elektrisch
und,und
der,der
Hoch-,Hoch
bahn,Bahn
einstellen,einstellen
lernte,lernen
.,--
Ein,ein
wenig,wenig
Seiterkeit,Seiterkeit
in,in
den,der
immer,immer
grimmiger,grimmig
sich,sich
geberdenden,geberdend
Winter,Winter
unseres,unser
Mißvergnügens,Mißvergnügen
brachte,bringen
die,der
große,groß
Schwindelaffäre,Schwindelaffäre
der,der
Frau,Frau
Meta,Meta
Kupfer,Kupfer
",",--
von,von
der,der
 , 
Januar,Januar
Kenntnis,Kenntnis
erhielt,erhalten
",",--
heiter,heit
 , 
wegen,wegen
des,der
Froftes,Froft
keine,kein
Kartoffeln,Kartoffel
wer,wer
noh,noh
welche,welcher
auftrieb,Auftrieb
",",--
gedenkt,gedenken
ihrer,ihrer
mit,mit
 , 
3,3
zu,zu
 , 
Die,der
Wiedereinführung,Wiedereinführung
der,der
Sommerzeit,Sommerzeit
il,il
blieb,bleiben
leider,leider
zunächst,zunächst
no,no
<,<
oh,oh
auf,auf
die,der
Temperatur,Temperatur
",",--
die,der
sich,sich
des,der
Monats,Monat
noch,noch
durH&aus,durH&aus
der,der
 , 
anpaßte,anpassen
",",--
Am,an
8,8
",",--
Mai,Mai
ereignete,ereignen
sih,sih
 , 
EE,EE
 , 
[,[
|,|
Z,Z
 , 
int,inen
der,der
 , 
HIEBER,HIEBER
 , 
77,77
 , 
T,T
],]
7,7
 , 
den,der
Nöten,Nöt
des,der
Krieges,Krieg
waren,sein
",",--
wurde,werden
Ende,Ende
Zuli,Zuli
0,0
schwerer,schwer
 , 
2105,2105
 , 
Dressel,Dressel
geschlossen,schließen
.,--
Um,um
die,der
gleiche,gleich
Zeit,Zeit
wurde,werden
uns,uns
die,der
Gaseinschränkung,Gaseinschränkung
«,--
auferlegt,auferlegen
",",--
und,und
bis,bis
auf,auf
ein,ein
Fünftel,Fünftel
der,der
norma,Norma
:,--
en,en
wurde,werden
die,der
Belt,Belt
der,der
Geschäfte,Geschäft
und,und
Gast-,Gast
 , 
Berlin,Berlin
begann,beginnen
Anfang,Anfang
August,August
eine,ein
„,--
dunkle,dunkl
Stadt,Stadt
“,--
zu,zu
werden,werden
",",--
Das,der
Herdfeuer,Herdfeuer
erkaltete,erkalten
und,und
die,der
Kochkiste,Kochkiste
kochte,kochte
un,UN
»,--
die,der
endlich,endlich
",",--
endlich,endlich
auftauchenden,auftauchend
neuen,neu
Kar-,Kar
toffeln,toffeln
gar,gar
;,--
denn,denn
das,der
Gemüse,Gemüse
blieb,bleiben
selbst,selbst
im,in
veichen,veich
Erntemonat,Erntemonat
September,September
knapp,knapp
.,--
 , 
Am,an
2.,2.
Oktober,Oktober
feierte,feiern
mit,mit
dem,der
ganzen,ganz
Lande,Land
Berlin,Berlin
bei,bei
herrlichem,herrlich
Spätsommerwetter,Spätsommerwetter
Hinden-,Hinden
burgs,Burg
70.,70.
Geburtstag,Geburtstag
.,--
Es,es
war,sein
",",--
als,als
habe,haben
der,der
lange,lang
und,und
shöne,shön
Sommer,Sommer
gerade,gerade
diesen,dieser
Tag,Tag
noch,noch
abgewartet,abwarten
",",--
um,um
fich,fich
dann,dann
still,still
zu,zu
drücken,drücken
;,--
denn,denn
gleich,gleich
darauf,darauf
wurde,werden
es,es
empfindlich,empfindlich
kalt,kalt
",",--
wahl,Wahl
aus,aus
besonderer,besonderer
Tücke,Tücke
",",--
um,um
der,der
hohen,hoch
Obrigkeit,Obrigkeit
eins,einer
auszuwischen,auszuwischen
",",--
die,der
das,der
Heizen,heizen
vor,vor
dem,der
15.,15.
Oktober,Oktober
verboten,verbieten
hatte,haben
",",--
In,in
diesem,dieser
Kampf,Kampf
des,der
Winters,Winter
mit,mit
der,der
Behörde,Behörde
um,um
die,der
Kommando-,Kommando
gewalt,Gewalt
309,309
die,der
Behörde,Behörde
den,der
Kürzeren,Kürzere
und,und
mußte,müssen
mit,mit
der,der
-,--
Aufhebung,Aufhebung
des,der
Heizverbots,Heizverbot
klein,klein
beis,Beis
geben,geben
.,--
Der,der
Oktober,Oktober
303,303
uns,uns
auch,auch
die,der
Tischdeke,Tischdeke
vom,von
Gasthaustisch,Gasthaustisch
",",--
nachdem,nachdem
uns,uns
die,der
leinene,leinen
Ser-,Ser
viette,viette
schon,schon
vorher,vorher
aus,aus
der,der
Hand,Hand
genommen,nehmen
wor-,wor-
den,der
war,sein
",",--
Mitte,Mitte
November,November
führte,führen
der,der
immer,immer
 , 
Felbst,Felbst
mein,mein
Freund,Freund
Meyer,Meyer
mit,mit
dem,der
weichen,weich
ey,ey
zugeben,zugeben
müssen,müssen
.,--
M.,M.
In,in
 , 
Die,der
Regelung,Regelung
der,der
Zentralheizung,Zentralheizung
.,--
Eine,ein
Anordnung,Anordnung
des,der
Kohlenverbandes,Kohlenverband
.,--
Der,der
Nohlenverband,Nohlenverband
Groß-Berlin,Groß-Berlin
hat,haben
als,als
Schiedsstelle,Schiedsstelle
eine,ein
allgemeine,allgemein
Anordnung,Anordnung
über,über
Sammelheizungs-,Sammelheizung
und,und
Warmwasserversorgungs-,Warmwasserversorgung
anlagen,Anlage
in,in
Mieträumen,Mieträum
erlassen,erlassen
.,--
Die,der
allgemeine,allgemein
Anordnung,Anordnung
des,der
Kohlenverbandes,Kohlenverband
gilt,gelten
ohne,ohne
weiteres,weiterer
als,als
vereinbarte,vereinbart
Bestimmung,Bestimmung
aller,aller
in,in
Frage,Frage
kommenden,kommend
Mietverträge,Mietvertrag
.,--
Sie,sie
kann,können
durch,durch
nachträgliche,nachträglich
Vereinbarung,Vereinbarung
im,in
Einzelfall,Einzelfall
abge-,abge-
ändert,ändern
werden,werden
.,--
Nach,nach
diefer,dief
Anordnung,Anordnung
hat,haben
der,der
Vermieter,Vermieter
die,der
Mieträume,Mietraum
auf,auf
mindestens,mindestens
17,17
Grad,Grad
Celsius,Celsius
zu,zu
erwärmen,erwärmen
",",--
und,und
zwar,zwar
während,während
der,der
Zeit,Zeit
von,von
9,9
Uhr,Uhr
morgens,morgens
bis,bis
9,9
Uhr,Uhr
abends,abends
.,--
 , 
Berliner,Berliner
Morgenpost,Morgenpost
.,--
 , 
Profit,Profit
Neujahr,Neujahr
1918.,1918.
 , 
Siell,Siell
',--
auf,auf
den,der
Tisch,Tisch
die,der
dampfende,dampfend
Terrine,Terrine
",",--
Gefüllt,Gefüllt
mit,mit
der,der
frei,frei
von,von
Alkohol,Alkohol
",",--
Und,und
ganz,ganz
verfüßt,verfüßen
mit,mit
weißem,weiß
Saccharine,Saccharine
.,--
erste,erster
Glas,Glas
:,--
auf,auf
aller,aller
Wohl,Wohl
!,--
ake,ake
alt,alt
die,der
gro,--
ho,ho
mhs,Mhs
",",--
 , 
die,der
Schiesaisgöttin,Schiesaisgöttin
lost,Lost
=,=
=,=
 , 
in,in
Wunsch,Wunsch
zu,zu
dieser,dieser
Jahreswende,Jahreswend
.,--
Neujahr,Neujahr
!,--
Proft,Proft
!,--
 , 
288,288
aß,aß
8r,8r
 , 
1145,1145
 , 
und,und
Hof,Hof
und,und
Ehre,Ehre
",",--
Heimkehr,Heimkehr
gilt,gelten
heut,heut
unser,unser
Wunsch,Wunsch
.,--
 , 
SSE728,SSE728
+4,+4
zZ,zZ
 , 
2,2
IL,IL
H,H
[,[
|,|
5,5
 , 
Prost,Prost
Neujahr,Neujahr
!,--
Prost,Prost
!,--
 , 
Gott,Gott
ja,ja
",",--
auch,auch
un'res,un'res
Daseins,Dasein
Kleinlichkeiten,Kleinlichkeit
",",--
 , 
Die,der
Nadelstiche,Nadelstich
und,und
das,der
Bielerlei,Bielerlei
",",--
 , 
Schön,schön
sind,sein
sie,sie
nicht,nicht
!,--
Ich,ich
wil,wiln
es,es
nicht,nicht
bestreiten,bestreiten
",",--
 , 
3H,3H
wünschte,wünschen
selbst,selbst
",",--
sie,sie
wären,sein
shon,shon
vorbei,vorbei
.,--
 , 
Daß,daß
unser,unser
Essen,essen
völlig,völlig
„,--
abgekartet,abgekarten
“,--
",",--
 , 
Gewiß,gewiß
",",--
wen,wen
hätte,haben
das,der
noch,noch
nicht,nicht
geboft,geboft
?,--
 , 
Doch,doch
wenn,wenn
Ihr,ihr
Feinde,Feind
wollt,wollt
",",--
wird,werden
abgewartet,abwarten
!,--
Prost,Prost
Neujasr,Neujasr
!,--
Prost,Prost
!,--
 , 
Nun,nun
schenkt,schenken
Euch,euch
nochmals,nochmals
ein,ein
.,--
Und,und
weg,weg
die,der
Rester,Rester
!,--
 , 
Auf,auf
stolze,stolz
",",--
frohe,froh
Zukunft,Zukunft
.,--
Stoßet,Stoßet
an,an
!,--
Vielleicht,vielleicht
ist,sein
dies,dieser
der,der
leßte,leßt
Kriegsfilvester,Kriegsfilvester
.,--
Vielleicht,vielleicht
",",--
daß,daß
schon,schon
ein,ein
Friedensjahr,Friedensjahr
be-,be
 , 
gann,Gann
.,--
Dann,dann
gibt's,gibt'sn
u,u
nächsten,nächster
Neujahr,Neujahr
Sekt,Sekt
statt,statt
7,7
elter,elt
",",--
Und,und
(,--
russisch,russisch
),--
Kaviar,Kaviar
und,und
(,--
englisch,englisch
),--
Tost,Tost
=,=
=,=
No,No
",",--
alfo,alfo
Schluß,Schluß
",",--
bis,bis
wir,wir
12,12
Monde,Monde
älter,alt
!,--
Prost,Prost
Neujahr,Neujahr
!,--
Proft,Proft
!,--
uy,uy
.,--
 , 
Neujahrögrüße,Neujahrögrüße
Wien,Wien
--,--
Berlin,Berlin
.,--
Der,der
Bür-,Bür-
germeister,Germeister
von,von
Wien,Wien
Dr.,Dr.
Weißkixchner,Weißkixchner
hat,haben
an,an
den,der
Oberbürgermeister,Oberbürgermeister
Wermuth,Wermuth
folgendes,folgend
Telegramm,Telegramm
gerichtet,richten
:,--
 , 
„,--
In,in
treuem,treuem
Augharren,Augharr
waren,sein
wir,wir
waffen-,waffen-
brüderlich,brüderlich
wieder,wieder
verbunden,verbinden
ein,ein
ganzes,ganz
Johr,Johr
",",--
und,und
treue,treu
Bundesfreundschaft,Bundesfreundschaft
soll,sollen
unser,unser
Leit-,Leit
 , 
ern,Er
bleiben,bleiben
im,in
Werden,werden
und,und
Gestalten,Gestalt
des,der
 , 
en,--
Jahres,Jahr
.,--
Voll,Voll
Verheißung,Verheißung
bricht,brechen
es,es
sich,sich
aus,aus
dem,der
Wirrsal,Wirrsal
diefs,dief
Kringajeit,Kringajeit
und,und
erhebt,erheben
unsere,unser
Herzen,Herz
zu,zu
neuem,neu
Hoffen,hoffen
u1,u1
 , 
Shen,Shen
",",--
M,M
ans,an
Boties,Boties
eiliger,eilig
Friede,Friede
 , 
beschieden,bescheiden
sein,sein
-im,-im
neuen,neu
Jahre,Jahr
und,und
unserem,unser
Volke,Volke
ven,ven
Lohn,Lohn
bringen,bringen
für,für
all,all
den,der
Heldec-,Heldec
mut,Mut
und,und
ferfinn,ferfinn
",",--
ben,ben
es,es
fältig,fältig
be-,be
wiesen,weisen
haf,haf
Und,und
möge,mögen
ver,v
Friede,Friede
 , 
p,--
neuem,neu
und,und
.,--
in,in
verjüngfer,verjüngf
Kraft,Kraft
einer,ein
segens,Segen
:,--
Dichen,Dichen
Zukunft,Zukunft
eutgepenführen,eutgepenführen
.,--
“,--
Wermuth,Wermuth
erwiderte,erwidern
darauf,darauf
folgendes,folgend
:,--
 , 
„,--
Mit,mit
entschlossener,entschlossen
Kraft,Kraft
",",--
im,in
Wollen,wollen
un-,un
beirrt,beirren
",",--
treten,treten
wir,wir
mit,mit
unseren,unser
Waffenbrüdern,Waffenbrüder
auch,auch
in,in
dieses,dieser
neue,neu
Jahr,Jahr
.,--
Keiner,keiner
läßt,lassen
von,von
der,der
Irkue,Irkue
",",--
Ihre,ihr
Frucht,Frucht
reist,reisen
heran,heran
.,--
In,in
härtester,härtester
",",--
opfervollster,opfervollst
Schwert-,Schwert
uns,uns
Werkarbeit,Werkarbeit
ist,sein
der,der
 , 
den,der
vorbereiter,Vorbereiter
",",--
auf,auf
dem,der
als,als
wurzelstarker,wurzelstarker
Baum,Baum
der,der
Friede,Friede
emporwachsen,emporwachsen
kann,können
",",--
unter,unter
dessen-schirmender,dessen-schirmend
Krone,Krone
wir,wir
unsere,unser
Zukunft,Zukunft
Hauen,hauen
wollen,wollen
.,--
Hoch,hoch
in,in
dex,Dex
Weltgeltung,Weltgeltung
soll,sollen
sie,sie
den,der
",",--
frei,frei
und,und
glüdlih,Glüdlih
foll,foll
sie,sie
sein,sein
",",--
werte,wert
Lohn,Lohn
schwersten,schwersn
Leidens,leiden
und,und
 , 
heas,hea
",",--
Diese,dieser
Zukunft,Zukunft
wollen,wollen
wir,wir
im,in
Wir-,Wir
ken,Ken
vereinter,Vereinter
und,und
wettstreitender,Wettstreitender
zus,Zus
fammenleben,fammenleben
im,in
lebendigen,lebendig
Gefühl,Gefühl
jedes,jeder
von,von
des,der
andern,anderer
Wert,Wert
",",--
brüderlich,brüderlich
verbunden,verbinden
",",--
wie,wie
der,der
Krieg,Krieg
uns,uns
sieht,sehen
",",--
Auf,auf
denn,denn
",",--
dem,der
Morgen-,Morgen-
rot,rot
entzegen,entzege
.,--
“,--
 , 
Der,der
“,--
Kohlenmangel,Kohlenmangel
.,--
Infolge,infolge
der,der
anhalten-,anhalten-
den,der
Kälte,Kälte
macht,machen
sich,sich
der,der
Kohlenmangel,Kohlenmangel
in,in
Berlin,Berlin
jeßt,jeßen
besonders,besonders
bemerkbar,bemerkbar
.,--
Gestern,gestern
gab,geben
es,es
wieder,wieder
 , 
ohlenpolonäsen,ohlenpolonäsen
",",--
wie,wie
wir,wir
sie,sie
nur,nur
noh,noh
von,von
der,der
 , 
it,--
der,der
außerordentlichen,außerordentlich
Butterknappheit,Butterknappheit
her,her
nen,nen
",",--
Bei,bei
den,der
geringen,gering
Mengen,Menge
",",--
die,der
geliefert,liefern
leer,leer
 , 
wurden,werden
",",--
gingen,gehen
aber,aber
die,der
meisten,meister
Warte,Wart
!,--
aus,aus
.,--
Der,der
städtischen,städtisch
Verwaltung,Verwaltung
geht,gehen
es,es
nicht,nicht
viel,viel
ser,ser
.,--
So,so
ist,sein
auc,auc
die,der
Heilstätte,Heilstätte
in,in
HR,HR
mit,mit
|,|
...,--
material,Material
am,an
En,En
.,--
II,II
[,[
ungen,ungen
um,um
sind,sein
vergeblich,vergeblich
gewesen,sein
.,--
Der,der
Vo,Vo
!,--
nd,nd
der,der
2,2
"""",--
|,|
Kefer,Kefer
ungotnsn,ungotnsnn
1,1
der,der
die,der
Heilstätten,Heilstätten
in,in
eml,Eml
unterhält,unterhalten
.,--
da,da
!,--
“,--
4,4
lossen,lossen
",",--
ein,ein
der,der
>,>
.,--
ftätte,ftätt
angeschlossenes,angeschlossen
Lazarett,Lazarett
",",--
das,der
über,über
3s0,3s0
Sol-,Sol-
daten,daten
beherbergt,beherbergen
",",--
aufzulösen,auflösen
.,--
Die,der
Lungenheil-,Lungenheil
ätte,ätte
soll,sollen
